Temperatura początkowa,Współczynnik chłodzenia,Liczba iteracji,Cmax (średnia)
133.66666666666666,0.9433333333333334,150,173.62
200.0,0.85,100,173.62
200.0,0.8966666666666666,100,173.63
89.44444444444444,0.9588888888888889,150,173.64
133.66666666666666,0.9588888888888889,150,173.67
1.0,0.9744444444444444,100,173.68
45.22222222222222,0.85,100,173.68
177.88888888888889,0.8811111111111111,100,173.68
67.33333333333333,0.8966666666666666,100,173.7
89.44444444444444,0.8966666666666666,100,173.7
177.88888888888889,0.8655555555555555,100,173.7
111.55555555555556,0.9122222222222222,100,173.71
200.0,0.8811111111111111,100,173.71
89.44444444444444,0.8655555555555555,100,173.72
133.66666666666666,0.8811111111111111,100,173.72
155.77777777777777,0.8811111111111111,100,173.72
67.33333333333333,0.85,100,173.73
67.33333333333333,0.9588888888888889,150,173.74
23.11111111111111,0.9433333333333334,100,173.75
89.44444444444444,0.8811111111111111,100,173.75
200.0,0.8655555555555555,100,173.75
133.66666666666666,0.9122222222222222,100,173.76
177.88888888888889,0.9122222222222222,100,173.81
111.55555555555556,0.9588888888888889,150,173.83
23.11111111111111,0.99,300,173.85
133.66666666666666,0.8655555555555555,100,173.86
155.77777777777777,0.8655555555555555,100,173.86
45.22222222222222,0.99,350,173.87
133.66666666666666,0.8966666666666666,100,173.87
89.44444444444444,0.99,450,173.89
67.33333333333333,0.9277777777777778,100,173.9
67.33333333333333,0.9744444444444444,200,173.91
111.55555555555556,0.8966666666666666,100,173.93
89.44444444444444,0.9744444444444444,200,173.95
89.44444444444444,0.9122222222222222,100,173.96
45.22222222222222,0.9277777777777778,100,173.98
155.77777777777777,0.9588888888888889,150,173.99
67.33333333333333,0.9122222222222222,100,174.0
177.88888888888889,0.8966666666666666,100,174.0
67.33333333333333,0.99,400,174.02
89.44444444444444,0.9277777777777778,100,174.04
111.55555555555556,0.9744444444444444,200,174.05
23.11111111111111,0.9588888888888889,100,174.07
133.66666666666666,0.9277777777777778,100,174.08
200.0,0.9122222222222222,100,174.1
133.66666666666666,0.9744444444444444,200,174.13
67.33333333333333,0.9433333333333334,100,174.17
111.55555555555556,0.99,450,174.17
23.11111111111111,0.9744444444444444,150,174.19
1.0,0.85,50,174.22
200.0,0.9277777777777778,100,174.26
155.77777777777777,0.9744444444444444,200,174.29
45.22222222222222,0.9433333333333334,100,174.3
177.88888888888889,0.9277777777777778,100,174.3
155.77777777777777,0.9122222222222222,100,174.31
133.66666666666666,0.99,450,174.33
23.11111111111111,0.99,250,174.36
111.55555555555556,0.99,400,174.36
155.77777777777777,0.9277777777777778,100,174.37
1.0,0.9744444444444444,50,174.39
89.44444444444444,0.99,400,174.39
111.55555555555556,0.9433333333333334,100,174.39
200.0,0.9588888888888889,150,174.44
1.0,0.8655555555555555,50,174.45
1.0,0.9122222222222222,50,174.45
89.44444444444444,0.9433333333333334,100,174.49
1.0,0.9588888888888889,50,174.5
177.88888888888889,0.9588888888888889,150,174.5
45.22222222222222,0.9744444444444444,150,174.52
177.88888888888889,0.99,450,174.55
45.22222222222222,0.85,50,174.58
23.11111111111111,0.8655555555555555,50,174.67
155.77777777777777,0.9433333333333334,100,174.68
177.88888888888889,0.9744444444444444,200,174.71
1.0,0.9277777777777778,50,174.73
89.44444444444444,0.85,50,174.73
45.22222222222222,0.8811111111111111,50,174.75
67.33333333333333,0.99,350,174.75
45.22222222222222,0.8655555555555555,50,174.76
45.22222222222222,0.99,300,174.77
111.55555555555556,0.85,50,174.77
67.33333333333333,0.85,50,174.78
200.0,0.9744444444444444,200,174.78
1.0,0.8966666666666666,50,174.81
23.11111111111111,0.8811111111111111,50,174.81
23.11111111111111,0.8966666666666666,50,174.82
1.0,0.8811111111111111,50,174.84
1.0,0.9433333333333334,50,174.86
45.22222222222222,0.9588888888888889,100,174.86
155.77777777777777,0.99,450,174.86
67.33333333333333,0.9744444444444444,150,174.9
89.44444444444444,0.9744444444444444,150,174.92
1.0,0.99,50,174.93
23.11111111111111,0.85,50,174.93
133.66666666666666,0.9433333333333334,100,174.94
23.11111111111111,0.9122222222222222,50,174.95
89.44444444444444,0.8811111111111111,50,174.97
111.55555555555556,0.8655555555555555,50,175.01
155.77777777777777,0.8655555555555555,50,175.01
200.0,0.99,450,175.02
89.44444444444444,0.9588888888888889,100,175.03
200.0,0.9433333333333334,100,175.03
23.11111111111111,0.9744444444444444,100,175.1
23.11111111111111,0.9277777777777778,50,175.11
177.88888888888889,0.9433333333333334,100,175.11
133.66666666666666,0.85,50,175.13
155.77777777777777,0.99,400,175.13
67.33333333333333,0.9588888888888889,100,175.17
111.55555555555556,0.8811111111111111,50,175.18
111.55555555555556,0.9744444444444444,150,175.19
155.77777777777777,0.85,50,175.19
89.44444444444444,0.9122222222222222,50,175.2
45.22222222222222,0.8966666666666666,50,175.23
45.22222222222222,0.9122222222222222,50,175.24
89.44444444444444,0.8655555555555555,50,175.25
200.0,0.85,50,175.25
133.66666666666666,0.99,400,175.26
177.88888888888889,0.8811111111111111,50,175.27
177.88888888888889,0.85,50,175.28
67.33333333333333,0.8811111111111111,50,175.34
133.66666666666666,0.8811111111111111,50,175.34
200.0,0.99,400,175.37
67.33333333333333,0.8655555555555555,50,175.4
133.66666666666666,0.8655555555555555,50,175.4
200.0,0.8655555555555555,50,175.4
23.11111111111111,0.9433333333333334,50,175.41
89.44444444444444,0.99,350,175.45
111.55555555555556,0.9588888888888889,100,175.46
45.22222222222222,0.99,250,175.47
89.44444444444444,0.8966666666666666,50,175.47
111.55555555555556,0.8966666666666666,50,175.48
155.77777777777777,0.8811111111111111,50,175.48
111.55555555555556,0.99,350,175.5
155.77777777777777,0.99,350,175.55
23.11111111111111,0.99,200,175.58
177.88888888888889,0.8655555555555555,50,175.58
177.88888888888889,0.8966666666666666,50,175.6
67.33333333333333,0.9122222222222222,50,175.61
111.55555555555556,0.9122222222222222,50,175.62
45.22222222222222,0.9277777777777778,50,175.63
155.77777777777777,0.9744444444444444,150,175.65
67.33333333333333,0.8966666666666666,50,175.68
133.66666666666666,0.9744444444444444,150,175.69
133.66666666666666,0.9588888888888889,100,175.72
177.88888888888889,0.99,400,175.74
133.66666666666666,0.99,350,175.76
67.33333333333333,0.99,300,175.77
177.88888888888889,0.9122222222222222,50,175.8
155.77777777777777,0.8966666666666666,50,175.81
67.33333333333333,0.9277777777777778,50,175.86
67.33333333333333,0.9433333333333334,50,175.89
89.44444444444444,0.99,300,175.93
155.77777777777777,0.9122222222222222,50,175.94
177.88888888888889,0.9744444444444444,150,175.97
111.55555555555556,0.99,300,176.0
133.66666666666666,0.8966666666666666,50,176.02
177.88888888888889,0.9588888888888889,100,176.03
200.0,0.9588888888888889,100,176.03
200.0,0.8811111111111111,50,176.06
155.77777777777777,0.9588888888888889,100,176.07
45.22222222222222,0.9433333333333334,50,176.08
200.0,0.9744444444444444,150,176.11
200.0,0.99,350,176.14
133.66666666666666,0.99,300,176.17
45.22222222222222,0.9744444444444444,100,176.2
200.0,0.8966666666666666,50,176.21
177.88888888888889,0.99,350,176.23
45.22222222222222,0.99,150,176.24
23.11111111111111,0.99,150,176.27
133.66666666666666,0.9744444444444444,100,176.28
89.44444444444444,0.99,250,176.3
133.66666666666666,0.9277777777777778,50,176.31
133.66666666666666,0.9122222222222222,50,176.32
111.55555555555556,0.99,250,176.37
111.55555555555556,0.9277777777777778,50,176.38
200.0,0.9122222222222222,50,176.4
23.11111111111111,0.99,100,176.41
111.55555555555556,0.9744444444444444,100,176.41
45.22222222222222,0.99,200,176.42
89.44444444444444,0.9433333333333334,50,176.42
89.44444444444444,0.9744444444444444,100,176.47
23.11111111111111,0.9588888888888889,50,176.5
177.88888888888889,0.9277777777777778,50,176.5
23.11111111111111,0.9744444444444444,50,176.51
155.77777777777777,0.99,300,176.52
177.88888888888889,0.99,250,176.53
111.55555555555556,0.99,200,176.54
200.0,0.9433333333333334,50,176.54
45.22222222222222,0.9588888888888889,50,176.56
111.55555555555556,0.99,150,176.56
67.33333333333333,0.9744444444444444,100,176.57
89.44444444444444,0.9277777777777778,50,176.57
133.66666666666666,0.9433333333333334,50,176.57
200.0,0.9588888888888889,50,176.59
200.0,0.9277777777777778,50,176.62
23.11111111111111,0.99,50,176.63
67.33333333333333,0.99,200,176.63
89.44444444444444,0.99,200,176.63
111.55555555555556,0.9433333333333334,50,176.63
111.55555555555556,0.99,50,176.64
67.33333333333333,0.9588888888888889,50,176.65
67.33333333333333,0.99,100,176.65
133.66666666666666,0.99,200,176.66
200.0,0.99,100,176.67
67.33333333333333,0.99,250,176.69
155.77777777777777,0.9277777777777778,50,176.69
155.77777777777777,0.99,250,176.7
200.0,0.99,300,176.7
133.66666666666666,0.9588888888888889,50,176.72
177.88888888888889,0.99,200,176.72
200.0,0.9744444444444444,100,176.73
177.88888888888889,0.99,300,176.74
67.33333333333333,0.99,150,176.77
155.77777777777777,0.99,200,176.77
89.44444444444444,0.99,100,176.8
45.22222222222222,0.99,100,176.81
111.55555555555556,0.9744444444444444,50,176.84
155.77777777777777,0.9588888888888889,50,176.86
89.44444444444444,0.9588888888888889,50,176.87
89.44444444444444,0.99,50,176.9
177.88888888888889,0.99,50,176.9
200.0,0.99,150,176.9
67.33333333333333,0.9744444444444444,50,176.93
155.77777777777777,0.9744444444444444,100,176.94
155.77777777777777,0.99,150,176.97
67.33333333333333,0.99,50,177.0
89.44444444444444,0.9744444444444444,50,177.0
177.88888888888889,0.9744444444444444,50,177.0
200.0,0.99,50,177.0
111.55555555555556,0.9588888888888889,50,177.03
111.55555555555556,0.99,100,177.03
133.66666666666666,0.9744444444444444,50,177.03
155.77777777777777,0.99,50,177.03
155.77777777777777,0.9744444444444444,50,177.04
200.0,0.99,250,177.04
133.66666666666666,0.99,250,177.06
155.77777777777777,0.99,100,177.07
177.88888888888889,0.9588888888888889,50,177.08
133.66666666666666,0.99,150,177.09
177.88888888888889,0.99,100,177.09
155.77777777777777,0.9433333333333334,50,177.1
177.88888888888889,0.9744444444444444,100,177.15
177.88888888888889,0.9433333333333334,50,177.19
45.22222222222222,0.9744444444444444,50,177.23
45.22222222222222,0.99,50,177.26
89.44444444444444,0.99,150,177.27
177.88888888888889,0.99,150,177.33
200.0,0.9744444444444444,50,177.39
133.66666666666666,0.99,100,177.49
200.0,0.99,200,177.56
133.66666666666666,0.99,50,177.69
